ticker,date,expiry,option_type,moneyness,strike,timestamp,open,high,low,close,volume
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:01:00,12.0,12.0,12.0,12.0,1000
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:02:00,11.7,11.7,11.7,11.7,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:03:00,11.7,11.7,11.7,11.7,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:04:00,10.85,10.85,10.85,10.85,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:05:00,10.95,10.95,10.95,10.95,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:06:00,10.5,10.5,10.5,10.5,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:07:00,10.2,10.2,10.2,10.2,1250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:09:00,10.0,10.0,10.0,10.0,1250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:10:00,11.45,11.45,11.45,11.45,1000
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:11:00,11.4,11.4,11.05,11.1,750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:12:00,11.1,11.1,11.0,11.0,1000
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:13:00,10.8,10.8,10.8,10.8,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:14:00,10.6,10.6,10.6,10.6,750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:16:00,10.75,10.75,10.75,10.75,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:17:00,10.25,10.75,10.25,10.75,1500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:18:00,10.2,10.6,10.2,10.6,750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:19:00,10.75,10.75,10.7,10.75,2500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:20:00,10.55,10.55,10.25,10.25,3250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:21:00,10.0,10.1,9.5,9.5,2250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:22:00,9.75,9.75,9.7,9.7,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:23:00,9.5,10.0,9.5,10.0,750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:25:00,9.85,9.85,9.85,9.85,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:26:00,9.85,9.85,9.85,9.85,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:27:00,9.8,9.8,9.55,9.55,1000
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:28:00,9.55,9.55,9.5,9.5,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:29:00,9.25,9.25,9.25,9.25,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:15:00,30.8,33.5,28.0,32.8,5500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:16:00,32.55,32.55,31.9,31.9,6250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:17:00,30.7,30.9,30.7,30.9,6500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:18:00,33.75,35.45,33.75,35.45,3000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:19:00,36.25,36.25,33.15,33.5,8250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:20:00,34.05,34.3,29.7,31.05,4750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:21:00,30.55,30.9,28.15,29.35,3750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:22:00,29.1,29.55,26.75,26.8,2750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:23:00,30.05,30.05,29.8,30.0,1250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:24:00,31.1,32.0,30.05,31.65,2000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:25:00,30.5,30.5,28.25,28.95,1000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:26:00,31.0,34.0,31.0,34.0,2000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:27:00,34.6,35.0,34.1,34.45,6750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:28:00,33.35,34.2,30.9,30.9,5000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:29:00,32.65,35.65,32.65,35.65,11000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:30:00,35.95,36.35,34.1,36.2,6750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:31:00,36.85,39.65,36.05,36.05,9250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:32:00,36.7,36.7,36.7,36.7,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:33:00,37.2,39.25,37.2,37.8,3000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:34:00,37.25,37.25,37.25,37.25,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:35:00,37.85,37.85,36.0,36.0,3250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:36:00,35.25,35.25,32.45,32.45,2500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:37:00,32.3,33.85,32.3,33.85,1250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:38:00,33.8,34.15,33.8,34.0,1750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:39:00,34.45,37.95,34.45,37.05,5750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:40:00,36.9,36.9,34.5,35.0,1750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:41:00,35.0,35.0,35.0,35.0,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:42:00,35.0,35.0,35.0,35.0,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:44:00,35.85,35.85,35.85,35.85,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:45:00,33.15,33.15,33.15,33.15,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:48:00,28.75,32.35,28.75,32.35,1750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:49:00,32.4,32.4,32.4,32.4,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:51:00,32.85,32.85,31.7,31.7,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:52:00,31.15,31.15,31.15,31.15,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:54:00,29.9,29.95,29.9,29.95,750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:55:00,29.1,29.1,29.1,29.1,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:56:00,29.1,29.1,29.1,29.1,750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:57:00,31.8,31.8,31.8,31.8,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:58:00,32.95,32.95,32.95,32.95,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 09:59:00,33.1,34.0,32.95,34.0,1250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:00:00,32.7,32.7,32.7,32.7,1000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:01:00,31.45,31.45,31.45,31.45,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:06:00,32.4,32.4,31.5,31.5,1250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:07:00,34.0,35.4,32.0,35.4,3750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:09:00,34.4,34.85,34.4,34.85,500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:10:00,34.35,34.35,33.0,34.0,750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:12:00,32.0,32.0,32.0,32.0,1500
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:13:00,31.85,32.0,31.85,32.0,1000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:14:00,30.25,30.25,30.25,30.25,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:15:00,30.15,30.15,30.15,30.15,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:17:00,31.85,31.85,31.85,31.85,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:21:00,31.0,31.0,31.0,31.0,250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:22:00,31.0,31.1,30.5,31.1,3750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:23:00,31.1,31.1,31.1,31.1,750
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:26:00,31.35,31.35,31.35,31.35,1000
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:27:00,30.6,30.8,30.6,30.8,1250
ACC,2023-02-21,2023-02-23,CALL,ITM2,1840,2023-02-21 10:28:00,29.7,29.7,29.65,29.65,500
